evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
375458,2026-09-10T14:02:59.215019+00:00,134335225792150194,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\imm32.dll,0x80000005,"{""Information"": ""Owner""}"
375460,2026-09-10T14:02:59.215107+00:00,134335225792151074,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\imm32.dll,0x00000000,"{""Information"": ""Owner""}"
375461,2026-09-10T14:02:59.215183+00:00,134335225792151838,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\imm32.dll,0x00000000,{}
375462,2026-09-10T14:02:59.215270+00:00,134335225792152709,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\imm32.dll,0x00000000,{}
375468,2026-09-10T14:02:59.215938+00:00,134335225792159380,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument\,0x00000104,"{""Desired Access"": ""Read""}"
375470,2026-09-10T14:02:59.216082+00:00,134335225792160827,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument,0xc0000034,"{""Desired Access"": ""Read""}"
375472,2026-09-10T14:02:59.216502+00:00,134335225792165028,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\f25bcd2e-2690-55dc-3bc4-07b65b1b41c9,0xc0000034,"{""Length"": 528}"
375473,2026-09-10T14:02:59.216768+00:00,134335225792167683,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\user32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\user32.dll""}"
375475,2026-09-10T14:02:59.217219+00:00,134335225792172197,5832,Env.exe,Registry,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 1024}"
375476,2026-09-10T14:02:59.217330+00:00,134335225792173306,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\Env.exe,0xc0000034,"{""Desired Access"": ""Query Value, Enumerate Sub Keys""}"
375481,2026-09-10T14:02:59.217632+00:00,134335225792176321,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,0x00000104,"{""Desired Access"": ""Read""}"
375483,2026-09-10T14:02:59.217846+00:00,134335225792178468,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,0xc0000034,"{""Desired Access"": ""Read""}"
375486,2026-09-10T14:02:59.218188+00:00,134335225792181887,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,0x00000104,"{""Desired Access"": ""Read""}"
375487,2026-09-10T14:02:59.218367+00:00,134335225792183679,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,0xc0000034,"{""Desired Access"": ""Read""}"
375488,2026-09-10T14:02:59.218605+00:00,134335225792186053,5832,Env.exe,Registry,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 1024}"
375489,2026-09-10T14:02:59.218712+00:00,134335225792187120,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\Env.exe,0xc0000034,"{""Desired Access"": ""Query Value, Enumerate Sub Keys""}"
375490,2026-09-10T14:02:59.218926+00:00,134335225792189261,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,0x00000104,"{""Desired Access"": ""Read""}"
375491,2026-09-10T14:02:59.219098+00:00,134335225792190980,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,0xc0000034,"{""Desired Access"": ""Read""}"
375493,2026-09-10T14:02:59.219310+00:00,134335225792193103,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,0x00000104,"{""Desired Access"": ""Read""}"
375494,2026-09-10T14:02:59.219474+00:00,134335225792194749,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,0xc0000034,"{""Desired Access"": ""Read""}"
375495,2026-09-10T14:02:59.219736+00:00,134335225792197366,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000104,"{""Desired Access"": ""Read""}"
375497,2026-09-10T14:02:59.219889+00:00,134335225792198897,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,"{""Desired Access"": ""Read""}"
375499,2026-09-10T14:02:59.220087+00:00,134335225792200875,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
375501,2026-09-10T14:02:59.220208+00:00,134335225792202089,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles,0xc0000034,"{""Length"": 20}"
375503,2026-09-10T14:02:59.220350+00:00,134335225792203503,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,{}
375504,2026-09-10T14:02:59.220488+00:00,134335225792204881,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000104,"{""Desired Access"": ""Read""}"
375505,2026-09-10T14:02:59.220630+00:00,134335225792206303,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,"{""Desired Access"": ""Read""}"
375506,2026-09-10T14:02:59.220803+00:00,134335225792208034,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
375507,2026-09-10T14:02:59.220895+00:00,134335225792208953,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableUmpdBufferSizeCheck,0xc0000034,"{""Length"": 20}"
375508,2026-09-10T14:02:59.221031+00:00,134335225792210316,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,0x00000000,{}
375510,2026-09-10T14:02:59.221321+00:00,134335225792213219,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\Env.exe,0xc0000034,"{""Desired Access"": ""Read""}"
375511,2026-09-10T14:02:59.221556+00:00,134335225792215569,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop,0xc0000034,"{""Desired Access"": ""Read""}"
375513,2026-09-10T14:02:59.221737+00:00,134335225792217372,5832,Env.exe,Registry,RegOpenKey,HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop,0xc0000034,"{""Desired Access"": ""Read""}"
375514,2026-09-10T14:02:59.221897+00:00,134335225792218979,5832,Env.exe,Registry,RegOpenKey,HKCU\Control Panel\Desktop,0x00000000,"{""Desired Access"": ""Read""}"
375517,2026-09-10T14:02:59.222039+00:00,134335225792220398,5832,Env.exe,Registry,RegQueryValue,HKCU\Control Panel\Desktop\EnablePerProcessSystemDPI,0xc0000034,"{""Length"": 20}"
375519,2026-09-10T14:02:59.222199+00:00,134335225792221999,5832,Env.exe,Registry,RegCloseKey,HKCU\Control Panel\Desktop,0x00000000,{}
375520,2026-09-10T14:02:59.223154+00:00,134335225792231544,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,0x00000000,"{""Desired Access"": ""Read""}"
375521,2026-09-10T14:02:59.223327+00:00,134335225792233271,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32\Env,0xc0000034,"{""Length"": 172}"
375522,2026-09-10T14:02:59.223506+00:00,134335225792235066,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,0x00000000,{}
375524,2026-09-10T14:02:59.223661+00:00,134335225792236614,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\IME Compatibility,0xc0000034,"{""Desired Access"": ""Read""}"
375536,2026-09-10T14:02:59.226742+00:00,134335225792267426,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
375537,2026-09-10T14:02:59.226868+00:00,134335225792268682,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
375538,2026-09-10T14:02:59.227119+00:00,134335225792271198,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,0x00000000,"{""Desired Access"": ""Read""}"
375539,2026-09-10T14:02:59.227353+00:00,134335225792273530,5832,Env.exe,Registry,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
375541,2026-09-10T14:02:59.227497+00:00,134335225792274978,5832,Env.exe,Registry,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs,0x00000000,"{""Type"": ""REG_DWORD"", ""Length"": 4, ""Data"": 0}"
375542,2026-09-10T14:02:59.227688+00:00,134335225792276886,5832,Env.exe,Registry,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,0x00000000,{}
375562,2026-09-10T14:02:59.234150+00:00,134335225792341506,5832,Env.exe,Registry,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 1024}"
375563,2026-09-10T14:02:59.234343+00:00,134335225792343436,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\Env.exe,0xc0000034,"{""Desired Access"": ""Query Value, Enumerate Sub Keys""}"
375570,2026-09-10T14:02:59.235619+00:00,134335225792356191,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
375571,2026-09-10T14:02:59.235756+00:00,134335225792357566,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
375573,2026-09-10T14:02:59.236000+00:00,134335225792360009,5832,Env.exe,Registry,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,0x00000104,"{""Desired Access"": ""Read""}"
375574,2026-09-10T14:02:59.236316+00:00,134335225792363164,5832,Env.exe,Registry,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole\Tracing,0xc0000034,"{""Desired Access"": ""Read""}"
375575,2026-09-10T14:02:59.237002+00:00,134335225792370022,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\1aff6089-e863-4d36-bdfd-3581f07440be,0xc0000034,"{""Length"": 528}"
375577,2026-09-10T14:02:59.237303+00:00,134335225792373035,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\ole32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\ole32.dll""}"
375579,2026-09-10T14:02:59.237907+00:00,134335225792379074,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\f0558438-f56a-5987-47da-040ca75aef05,0xc0000034,"{""Length"": 528}"
375580,2026-09-10T14:02:59.238174+00:00,134335225792381741,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\ole32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\ole32.dll""}"
375583,2026-09-10T14:02:59.239474+00:00,134335225792394742,5832,Env.exe,File_System,QueryOpen,C:\Windows\SysWOW64\oleaut32.dll,0xc01c0004,{}
375586,2026-09-10T14:02:59.240274+00:00,134335225792402747,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
375587,2026-09-10T14:02:59.240672+00:00,134335225792406728,5832,Env.exe,File_System,QueryBasicInformationFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,"{""CreationTime"": 132780004954020187, ""LastAccessTime"": 134335225652537092, ""LastWriteTime"": 132780004954020187, ""ChangeTime"": 134335022118632972, ""FileAttributes"": ""A""}"
375588,2026-09-10T14:02:59.240768+00:00,134335225792407684,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375590,2026-09-10T14:02:59.240886+00:00,134335225792408862,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375595,2026-09-10T14:02:59.243389+00:00,134335225792433895,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
375599,2026-09-10T14:02:59.244562+00:00,134335225792445624,5832,Env.exe,File_System,CreateFileMapping,C:\Windows\SysWOW64\oleaut32.dll,0x0000012a,"{""SyncType"": ""SyncTypeCreateSection"", ""PageProtection"": ""PAGE_READONLY""}"
375600,2026-09-10T14:02:59.244666+00:00,134335225792446665,5832,Env.exe,File_System,QueryStandardInformationFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,"{""AllocationSize"": 610304, ""EndOfFile"": 606888, ""NumberOfLinks"": 2, ""DeletePending"": false, ""Directory"": false}"
375601,2026-09-10T14:02:59.244752+00:00,134335225792447524,5832,Env.exe,File_System,FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375602,2026-09-10T14:02:59.244831+00:00,134335225792448318,5832,Env.exe,File_System,CreateFileMapping,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,"{""SyncType"": ""SyncTypeOther""}"
375603,2026-09-10T14:02:59.244887+00:00,134335225792448875,5832,Env.exe,File_System,FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375605,2026-09-10T14:02:59.245474+00:00,134335225792454743,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375606,2026-09-10T14:02:59.245598+00:00,134335225792455981,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\oleaut32.dll,0x00000000,{}
375616,2026-09-10T14:02:59.247952+00:00,134335225792479527,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\30336ed4-e327-447c-9de0-51b652c86108,0xc0000034,"{""Length"": 528}"
375617,2026-09-10T14:02:59.248297+00:00,134335225792482972,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\shell32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\shell32.dll""}"
375620,2026-09-10T14:02:59.248864+00:00,134335225792488645,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\32980f26-c8f5-5767-6b26-635b3fa83c61,0xc0000034,"{""Length"": 528}"
375622,2026-09-10T14:02:59.249089+00:00,134335225792490895,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\shell32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\shell32.dll""}"
375623,2026-09-10T14:02:59.249432+00:00,134335225792494320,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\703fcc13-b66f-5868-ddd9-e2db7f381ffb,0xc0000034,"{""Length"": 528}"
375624,2026-09-10T14:02:59.249638+00:00,134335225792496387,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\shell32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\shell32.dll""}"
375626,2026-09-10T14:02:59.250308+00:00,134335225792503086,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\d0f1a5c6-fc43-48ae-99bf-efb1c38be9d1,0xc0000034,"{""Length"": 528}"
375628,2026-09-10T14:02:59.250541+00:00,134335225792505410,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\ws2_32.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\ws2_32.dll""}"
375646,2026-09-10T14:02:59.262691+00:00,134335225792626917,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\9ca335ed-c0a6-4b4d-b084-9c9b5143aff0,0xc0000034,"{""Length"": 528}"
375648,2026-09-10T14:02:59.262997+00:00,134335225792629971,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\dnsapi.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\dnsapi.dll""}"
375653,2026-09-10T14:02:59.263699+00:00,134335225792636991,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\703fcc13-b66f-5868-ddd9-e2db7f381ffb,0xc0000034,"{""Length"": 528}"
375655,2026-09-10T14:02:59.263936+00:00,134335225792639360,5832,Env.exe,File_System,QueryNameInformationFile,C:\Windows\SysWOW64\dnsapi.dll,0x00000000,"{""Name"": ""\\Windows\\SysWOW64\\dnsapi.dll""}"
375919,2026-09-10T14:02:59.312745+00:00,134335225793127459,5832,Env.exe,Process,Load_Image,C:\Windows\SysWOW64\nsi.dll,0x00000000,"{""Image Base"": 1998520320, ""Image Size"": 28672}"
375929,2026-09-10T14:02:59.314580+00:00,134335225793145805,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\nsi.dll,0x00000000,"{""Desired Access"": ""Read Control"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
375932,2026-09-10T14:02:59.315377+00:00,134335225793153778,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\nsi.dll,0x80000005,"{""Information"": ""Owner""}"
375933,2026-09-10T14:02:59.315487+00:00,134335225793154876,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\nsi.dll,0x00000000,"{""Information"": ""Owner""}"
375934,2026-09-10T14:02:59.315566+00:00,134335225793155665,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\nsi.dll,0x00000000,{}
375935,2026-09-10T14:02:59.315658+00:00,134335225793156584,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\nsi.dll,0x00000000,{}
375941,2026-09-10T14:02:59.317262+00:00,134335225793172629,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys,0x00000104,"{""Desired Access"": ""Read""}"
375942,2026-09-10T14:02:59.317515+00:00,134335225793175156,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys,0xc0000034,"{""Desired Access"": ""Read""}"
375943,2026-09-10T14:02:59.317863+00:00,134335225793178638,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
375944,2026-09-10T14:02:59.317976+00:00,134335225793179765,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
375946,2026-09-10T14:02:59.318165+00:00,134335225793181658,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces,0x00000104,"{""Desired Access"": ""Read""}"
375947,2026-09-10T14:02:59.318335+00:00,134335225793183355,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces,0x00000000,"{""Desired Access"": ""Read""}"
375948,2026-09-10T14:02:59.318553+00:00,134335225793185536,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
375950,2026-09-10T14:02:59.318913+00:00,134335225793189134,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""HandleTags"", ""HandleTags"": 0}"
375951,2026-09-10T14:02:59.319157+00:00,134335225793191577,5832,Env.exe,Registry,RegQueryKey,HKLM,0x00000000,"{""Query"": ""Name"", ""Name"": ""\\REGISTRY\\MACHINE""}"
375952,2026-09-10T14:02:59.319405+00:00,134335225793194059,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces,0x00000104,"{""Desired Access"": ""Read""}"
375955,2026-09-10T14:02:59.319532+00:00,134335225793195329,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces,0x00000000,"{""Desired Access"": ""Read""}"
375958,2026-09-10T14:02:59.319675+00:00,134335225793196757,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
375965,2026-09-10T14:02:59.324403+00:00,134335225793244034,5832,Env.exe,File_System,ReadFile,C:\Windows\SysWOW64\dwmapi.dll,0x00000000,"{""Offset"": 33792, ""Length"": 32768, ""I/O Flags"": ""Non-cached, Paging I/O, Synchronous Paging I/O"", ""Priority"": ""Normal""}"
375998,2026-09-10T14:02:59.338618+00:00,134335225793386180,5832,Env.exe,File_System,QueryNameInformationFile,C:\Lab\sample\VIRUS\Env.exe,0x00000000,"{""Name"": ""\\Lab\\sample\\VIRUS\\Env.exe""}"
376002,2026-09-10T14:02:59.340686+00:00,134335225793406868,5832,Env.exe,Process,Load_Image,C:\Windows\SysWOW64\SHCore.dll,0x00000000,"{""Image Base"": 1988558848, ""Image Size"": 552960}"
376008,2026-09-10T14:02:59.342558+00:00,134335225793425585,5832,Env.exe,File_System,CreateFile,C:\Windows\SysWOW64\SHCore.dll,0x00000000,"{""Desired Access"": ""Read Control"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
376009,2026-09-10T14:02:59.342932+00:00,134335225793429321,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\SHCore.dll,0x80000005,"{""Information"": ""Owner""}"
376010,2026-09-10T14:02:59.343019+00:00,134335225793430196,5832,Env.exe,File_System,QuerySecurityFile,C:\Windows\SysWOW64\SHCore.dll,0x00000000,"{""Information"": ""Owner""}"
376011,2026-09-10T14:02:59.343089+00:00,134335225793430895,5832,Env.exe,File_System,CloseFile,C:\Windows\SysWOW64\SHCore.dll,0x00000000,{}
376012,2026-09-10T14:02:59.343184+00:00,134335225793431842,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Windows\SysWOW64\SHCore.dll,0x00000000,{}
376021,2026-09-10T14:02:59.346818+00:00,134335225793468186,5832,Env.exe,File_System,QueryOpen,C:\Lab\sample\VIRUS\Env.exe,0xc01c0004,{}
376023,2026-09-10T14:02:59.347498+00:00,134335225793474982,5832,Env.exe,File_System,CreateFile,C:\Lab\sample\VIRUS\Env.exe,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
376024,2026-09-10T14:02:59.347728+00:00,134335225793477286,5832,Env.exe,File_System,QueryBasicInformationFile,C:\Lab\sample\VIRUS\Env.exe,0x00000000,"{""CreationTime"": 134335221249467777, ""LastAccessTime"": 134335225786935428, ""LastWriteTime"": 133048999140000000, ""ChangeTime"": 134335221256516738, ""FileAttributes"": ""A""}"
376025,2026-09-10T14:02:59.347841+00:00,134335225793478416,5832,Env.exe,File_System,CloseFile,C:\Lab\sample\VIRUS\Env.exe,0x00000000,{}
376026,2026-09-10T14:02:59.347940+00:00,134335225793479405,5832,Env.exe,File_System,IRP_MJ_CLOSE,C:\Lab\sample\VIRUS\Env.exe,0x00000000,{}
376028,2026-09-10T14:02:59.348815+00:00,134335225793488154,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,0x00000104,"{""Desired Access"": ""Read""}"
376030,2026-09-10T14:02:59.348995+00:00,134335225793489954,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,0x00000000,"{""Desired Access"": ""Read""}"
376033,2026-09-10T14:02:59.349168+00:00,134335225793491686,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
376035,2026-09-10T14:02:59.349289+00:00,134335225793492892,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\fr-FR,0xc0000034,"{""Length"": 532}"
376063,2026-09-10T14:02:59.353820+00:00,134335225793538201,5832,Env.exe,Registry,RegCloseKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,0x00000000,{}
376065,2026-09-10T14:02:59.353992+00:00,134335225793539926,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,0x00000104,"{""Desired Access"": ""Read""}"
376066,2026-09-10T14:02:59.354116+00:00,134335225793541168,5832,Env.exe,Registry,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,0x00000000,"{""Desired Access"": ""Read""}"
376067,2026-09-10T14:02:59.354261+00:00,134335225793542619,5832,Env.exe,Registry,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,0x00000000,"{""KeySetInformationClass"": ""KeySetHandleTagsInformation"", ""Length"": 0}"
376068,2026-09-10T14:02:59.354364+00:00,134335225793543644,5832,Env.exe,Registry,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\fr-FR,0xc0000034,"{""Length"": 532}"
