evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
100806,2026-09-10T10:33:34.519863+00:00,134335100145198631,6064,Res.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 5236, ""Command line"": ""\""C:\\lab\\sample\\virus\\Res.exe\"""", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
105793,2026-09-10T10:33:35.876375+00:00,134335100158763759,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 1544, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c mkdir c:\\WindSyst""}"
105795,2026-09-10T10:33:35.876423+00:00,134335100158764231,1544,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c mkdir c:\\WindSyst"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
106904,2026-09-10T10:33:36.319881+00:00,134335100163198811,1544,cmd.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Create"", ""Options"": ""Directory, Synchronous IO Non-Alert, Open Reparse Point"", ""Attributes"": ""N"", ""ShareMode"": ""Read, Write"", ""AllocationSize"": 0, ""OpenResult"": ""Created""}"
106915,2026-09-10T10:33:36.323755+00:00,134335100163237551,1544,cmd.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
106920,2026-09-10T10:33:36.324380+00:00,134335100163243806,1544,cmd.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
107098,2026-09-10T10:33:36.355368+00:00,134335100163553681,1544,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 312500, ""Kernel Time"": 1562500, ""Private Bytes"": 4333568, ""Peak Private Bytes"": 4661248, ""Working Set"": 4431872, ""Peak Working Set"": 4612096}"
107347,2026-09-10T10:33:36.432845+00:00,134335100164328454,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 2584, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libgcc_s_dw2-1.dll c:\\WindSyst /S""}"
107348,2026-09-10T10:33:36.432890+00:00,134335100164328906,2584,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libgcc_s_dw2-1.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
108426,2026-09-10T10:33:36.690633+00:00,134335100166906338,2584,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 1516, ""Command line"": ""XCOPY  libgcc_s_dw2-1.dll c:\\WindSyst /S""}"
108427,2026-09-10T10:33:36.690682+00:00,134335100166906822,1516,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 2584, ""Command line"": ""XCOPY  libgcc_s_dw2-1.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
109388,2026-09-10T10:33:36.933996+00:00,134335100169339969,1516,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
109397,2026-09-10T10:33:36.934685+00:00,134335100169346854,1516,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
109408,2026-09-10T10:33:36.937992+00:00,134335100169379924,1516,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
109411,2026-09-10T10:33:36.939034+00:00,134335100169390349,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109412,2026-09-10T10:33:36.940561+00:00,134335100169405611,1516,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
109413,2026-09-10T10:33:36.940845+00:00,134335100169408455,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
109414,2026-09-10T10:33:36.940921+00:00,134335100169409215,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
109431,2026-09-10T10:33:36.949204+00:00,134335100169492042,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109432,2026-09-10T10:33:36.949431+00:00,134335100169494318,1516,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libgcc_s_dw2-1.dll,0xc000000f,"{""Filter"": ""libgcc_s_dw2-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
109433,2026-09-10T10:33:36.949654+00:00,134335100169496547,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
109434,2026-09-10T10:33:36.949735+00:00,134335100169497357,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
109489,2026-09-10T10:33:36.966743+00:00,134335100169667437,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 120334, ""OpenResult"": ""Created""}"
109500,2026-09-10T10:33:36.968728+00:00,134335100169687289,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109502,2026-09-10T10:33:36.969164+00:00,134335100169691645,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109504,2026-09-10T10:33:36.970114+00:00,134335100169701141,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 120334, ""OpenResult"": ""Opened""}"
109507,2026-09-10T10:33:36.970464+00:00,134335100169704647,1516,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109510,2026-09-10T10:33:36.970566+00:00,134335100169705667,1516,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""CreationTime"": 134335100169598181, ""LastAccessTime"": 134335100169598181, ""LastWriteTime"": 134335100169598181, ""ChangeTime"": 134335100169598181, ""FileAttributes"": ""A""}"
109590,2026-09-10T10:33:36.995866+00:00,134335100169958669,1516,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109613,2026-09-10T10:33:37.003276+00:00,134335100170032766,1516,xcopy.exe,File_System,WriteFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Offset"": 0, ""Length"": 120334, ""Priority"": ""Normal""}"
109621,2026-09-10T10:33:37.004778+00:00,134335100170047780,1516,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109622,2026-09-10T10:33:37.005483+00:00,134335100170054837,1516,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\libgcc_s_dw2-1.dll,0xc000000d,{}
109625,2026-09-10T10:33:37.005803+00:00,134335100170058037,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109643,2026-09-10T10:33:37.010154+00:00,134335100170101547,1516,xcopy.exe,File_System,QueryOpen,C:\WindSyst\libgcc_s_dw2-1.dll,0xc01c0004,{}
109645,2026-09-10T10:33:37.010980+00:00,134335100170109806,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109646,2026-09-10T10:33:37.011124+00:00,134335100170111240,1516,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""CreationTime"": 134335100169598181, ""LastAccessTime"": 134335100170064470, ""LastWriteTime"": 133049000900000000, ""ChangeTime"": 134335096074066319, ""FileAttributes"": ""A""}"
109648,2026-09-10T10:33:37.011186+00:00,134335100170111869,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109649,2026-09-10T10:33:37.011279+00:00,134335100170112799,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109651,2026-09-10T10:33:37.012160+00:00,134335100170121600,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109652,2026-09-10T10:33:37.012468+00:00,134335100170124686,1516,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109653,2026-09-10T10:33:37.012579+00:00,134335100170125791,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109654,2026-09-10T10:33:37.012659+00:00,134335100170126592,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109655,2026-09-10T10:33:37.013590+00:00,134335100170135904,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109656,2026-09-10T10:33:37.013799+00:00,134335100170137996,1516,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Filter"": ""libgcc_s_dw2-1.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""libgcc_s_dw2-1.dll""}"
109657,2026-09-10T10:33:37.014031+00:00,134335100170140317,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
109658,2026-09-10T10:33:37.014111+00:00,134335100170141111,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
109660,2026-09-10T10:33:37.014897+00:00,134335100170148977,1516,xcopy.exe,File_System,CreateFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
109661,2026-09-10T10:33:37.015163+00:00,134335100170151634,1516,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109662,2026-09-10T10:33:37.015255+00:00,134335100170152551,1516,xcopy.exe,File_System,CloseFile,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109663,2026-09-10T10:33:37.015336+00:00,134335100170153369,1516,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libgcc_s_dw2-1.dll,0x00000000,{}
109777,2026-09-10T10:33:37.052421+00:00,134335100170524218,1516,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 625000, ""Kernel Time"": 2031250, ""Private Bytes"": 1482752, ""Peak Private Bytes"": 1482752, ""Working Set"": 4984832, ""Peak Working Set"": 4988928}"
109835,2026-09-10T10:33:37.069053+00:00,134335100170690536,2584,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 625000, ""Kernel Time"": 1406250, ""Private Bytes"": 4562944, ""Peak Private Bytes"": 4825088, ""Working Set"": 4890624, ""Peak Working Set"": 5005312}"
109949,2026-09-10T10:33:37.100446+00:00,134335100171004460,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 5304, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libstdc++-6.dll c:\\WindSyst /S""}"
109950,2026-09-10T10:33:37.100647+00:00,134335100171006478,5304,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libstdc++-6.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
111148,2026-09-10T10:33:37.381965+00:00,134335100173819653,5304,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 6084, ""Command line"": ""XCOPY  libstdc++-6.dll c:\\WindSyst /S""}"
111149,2026-09-10T10:33:37.382015+00:00,134335100173820154,6084,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 5304, ""Command line"": ""XCOPY  libstdc++-6.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
112071,2026-09-10T10:33:37.593746+00:00,134335100175937466,6084,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
112076,2026-09-10T10:33:37.594291+00:00,134335100175942911,6084,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
112089,2026-09-10T10:33:37.596385+00:00,134335100175963850,6084,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
112093,2026-09-10T10:33:37.597344+00:00,134335100175973442,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112095,2026-09-10T10:33:37.598006+00:00,134335100175980063,6084,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
112096,2026-09-10T10:33:37.598130+00:00,134335100175981303,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
112098,2026-09-10T10:33:37.598211+00:00,134335100175982112,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
112109,2026-09-10T10:33:37.601065+00:00,134335100176010652,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112110,2026-09-10T10:33:37.601268+00:00,134335100176012682,6084,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libstdc++-6.dll,0xc000000f,"{""Filter"": ""libstdc++-6.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
112112,2026-09-10T10:33:37.601515+00:00,134335100176015150,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
112113,2026-09-10T10:33:37.601672+00:00,134335100176016721,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
112150,2026-09-10T10:33:37.610171+00:00,134335100176101711,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 1540622, ""OpenResult"": ""Created""}"
112157,2026-09-10T10:33:37.612637+00:00,134335100176126379,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112162,2026-09-10T10:33:37.613094+00:00,134335100176130948,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112164,2026-09-10T10:33:37.613947+00:00,134335100176139476,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 1540622, ""OpenResult"": ""Opened""}"
112169,2026-09-10T10:33:37.614340+00:00,134335100176143403,6084,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112170,2026-09-10T10:33:37.614428+00:00,134335100176144281,6084,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""CreationTime"": 134335100176020423, ""LastAccessTime"": 134335100176020423, ""LastWriteTime"": 134335100176020423, ""ChangeTime"": 134335100176020423, ""FileAttributes"": ""A""}"
112279,2026-09-10T10:33:37.641433+00:00,134335100176414334,6084,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112333,2026-09-10T10:33:37.650544+00:00,134335100176505444,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 0, ""Length"": 262144, ""Priority"": ""Normal""}"
112342,2026-09-10T10:33:37.652332+00:00,134335100176523325,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 262144, ""Length"": 262144}"
112345,2026-09-10T10:33:37.653262+00:00,134335100176532625,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 524288, ""Length"": 262144}"
112351,2026-09-10T10:33:37.654100+00:00,134335100176541001,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 786432, ""Length"": 262144}"
112360,2026-09-10T10:33:37.655739+00:00,134335100176557399,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 1048576, ""Length"": 262144}"
112368,2026-09-10T10:33:37.658649+00:00,134335100176586494,6084,xcopy.exe,File_System,WriteFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Offset"": 1310720, ""Length"": 229902}"
112369,2026-09-10T10:33:37.659215+00:00,134335100176592154,6084,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112372,2026-09-10T10:33:37.659702+00:00,134335100176597025,6084,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\libstdc++-6.dll,0xc000000d,{}
112377,2026-09-10T10:33:37.659927+00:00,134335100176599274,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112419,2026-09-10T10:33:37.670782+00:00,134335100176707827,6084,xcopy.exe,File_System,QueryOpen,C:\WindSyst\libstdc++-6.dll,0xc01c0004,{}
112423,2026-09-10T10:33:37.671450+00:00,134335100176714507,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112424,2026-09-10T10:33:37.671592+00:00,134335100176715925,6084,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""CreationTime"": 134335100176020423, ""LastAccessTime"": 134335100176625260, ""LastWriteTime"": 133049000960000000, ""ChangeTime"": 134335096077971149, ""FileAttributes"": ""A""}"
112425,2026-09-10T10:33:37.671662+00:00,134335100176716622,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112426,2026-09-10T10:33:37.671763+00:00,134335100176717634,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112429,2026-09-10T10:33:37.672608+00:00,134335100176726087,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112430,2026-09-10T10:33:37.672905+00:00,134335100176729052,6084,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112431,2026-09-10T10:33:37.673025+00:00,134335100176730253,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112432,2026-09-10T10:33:37.673108+00:00,134335100176731088,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112435,2026-09-10T10:33:37.674080+00:00,134335100176740805,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112436,2026-09-10T10:33:37.674304+00:00,134335100176743044,6084,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Filter"": ""libstdc++-6.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""libstdc++-6.dll""}"
112438,2026-09-10T10:33:37.674520+00:00,134335100176745204,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
112439,2026-09-10T10:33:37.674598+00:00,134335100176745987,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
112441,2026-09-10T10:33:37.675380+00:00,134335100176753805,6084,xcopy.exe,File_System,CreateFile,C:\WindSyst\libstdc++-6.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
112443,2026-09-10T10:33:37.675639+00:00,134335100176756391,6084,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112444,2026-09-10T10:33:37.675728+00:00,134335100176757281,6084,xcopy.exe,File_System,CloseFile,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112445,2026-09-10T10:33:37.675817+00:00,134335100176758179,6084,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\libstdc++-6.dll,0x00000000,{}
112601,2026-09-10T10:33:37.723875+00:00,134335100177238757,6084,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 0, ""Kernel Time"": 1718750, ""Private Bytes"": 1540096, ""Peak Private Bytes"": 1540096, ""Working Set"": 5115904, ""Peak Working Set"": 5120000}"
113035,2026-09-10T10:33:37.865450+00:00,134335100178654501,5304,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 0, ""Kernel Time"": 2031250, ""Private Bytes"": 4567040, ""Peak Private Bytes"": 4829184, ""Working Set"": 4775936, ""Peak Working Set"": 4890624}"
113231,2026-09-10T10:33:37.912225+00:00,134335100179122257,6064,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 3784, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libwinpthread-1.dll c:\\WindSyst /S""}"
113232,2026-09-10T10:33:37.912270+00:00,134335100179122701,3784,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 6064, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY libwinpthread-1.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
114630,2026-09-10T10:33:38.287478+00:00,134335100182874784,3784,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 2580, ""Command line"": ""XCOPY  libwinpthread-1.dll c:\\WindSyst /S""}"
114631,2026-09-10T10:33:38.287530+00:00,134335100182875305,2580,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3784, ""Command line"": ""XCOPY  libwinpthread-1.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\lab\\sample\\virus\\""}"
115565,2026-09-10T10:33:38.588617+00:00,134335100185886170,2580,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
115570,2026-09-10T10:33:38.590148+00:00,134335100185901488,2580,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
115584,2026-09-10T10:33:38.594483+00:00,134335100185944831,2580,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
115587,2026-09-10T10:33:38.595935+00:00,134335100185959356,2580,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
115588,2026-09-10T10:33:38.596567+00:00,134335100185965674,2580,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
115589,2026-09-10T10:33:38.596716+00:00,134335100185967163,2580,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
115590,2026-09-10T10:33:38.596807+00:00,134335100185968078,2580,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
